game_id,name,date,player_count,gain,peak_player
216150,MapleStory,July 2013,253.6,-139.4,686
216150,MapleStory,May 2013,464.7,-73.7,"1,044"
216150,MapleStory,March 2013,446.4,-94.7,"1,069"
216150,MapleStory,January 2013,746.5,-39.7,"1,857"
216150,MapleStory,November 2012,368.8,+14.1,810
216150,MapleStory,September 2012,531.9,-544.9,"1,582"
1180320,War_of_the_Three_Kingdoms,Last 30 Days,"1,520.9",+128.3,"3,608"
1180320,War_of_the_Three_Kingdoms,January 2025,"1,382.3",-180.3,"3,071"
1180320,War_of_the_Three_Kingdoms,November 2024,"1,617.9",+161.6,"3,526"
1180320,War_of_the_Three_Kingdoms,September 2024,"1,330.9",+104.1,"3,175"
1180320,War_of_the_Three_Kingdoms,July 2024,"1,275.0",+119.5,"2,934"
1180320,War_of_the_Three_Kingdoms,May 2024,"1,051.5",-72.2,"2,378"
1180320,War_of_the_Three_Kingdoms,March 2024,"1,065.7",+77.9,"2,469"
1180320,War_of_the_Three_Kingdoms,January 2024,984.3,-74.7,"2,046"
1180320,War_of_the_Three_Kingdoms,November 2023,974.5,-19.8,"2,400"
1180320,War_of_the_Three_Kingdoms,September 2023,863.3,+79.8,"1,998"
1180320,War_of_the_Three_Kingdoms,July 2023,656.7,+45.6,"1,248"
1180320,War_of_the_Three_Kingdoms,May 2023,501.4,+10.3,"1,095"
1180320,War_of_the_Three_Kingdoms,March 2023,446.6,+50.7,"1,043"
1180320,War_of_the_Three_Kingdoms,January 2023,383.4,+1.2,770
1180320,War_of_the_Three_Kingdoms,November 2022,383.3,+66.9,832
1180320,War_of_the_Three_Kingdoms,September 2022,337.5,+18.1,683
1180320,War_of_the_Three_Kingdoms,July 2022,281.4,+20.9,523
1180320,War_of_the_Three_Kingdoms,May 2022,266.1,+13.0,514
1180320,War_of_the_Three_Kingdoms,March 2022,245.6,+49.1,552
1180320,War_of_the_Three_Kingdoms,January 2022,215.3,-124.1,413
730,Counter-Strike 2,Last 30 Days,"1,036,787.3","+33,216.7","1,818,368"
730,Counter-Strike 2,January 2025,"914,092.2",+138.9,"1,594,016"
730,Counter-Strike 2,November 2024,"852,164.3","+22,725.5","1,556,938"
730,Counter-Strike 2,September 2024,"836,306.7","-61,031.2","1,473,144"
730,Counter-Strike 2,July 2024,"875,365.1","-72,155.4","1,342,171"
730,Counter-Strike 2,May 2024,"958,207.3","+27,458.4","1,614,925"
730,Counter-Strike 2,March 2024,"885,629.7","+98,998.9","1,521,796"
730,Counter-Strike 2,January 2024,"760,859.2","-9,235.6","1,277,907"
730,Counter-Strike 2,November 2023,"714,511.4","-77,613.5","1,161,043"
730,Counter-Strike 2,September 2023,"976,138.0","+53,985.1","1,556,326"
730,Counter-Strike 2,July 2023,"881,690.9","-204,275.9","1,222,913"
730,Counter-Strike 2,May 2023,"1,117,517.4","+199,431.8","1,802,853"
730,Counter-Strike 2,March 2023,"843,474.5","+38,368.6","1,519,457"
730,Counter-Strike 2,January 2023,"726,150.3","+96,825.3","1,199,684"
730,Counter-Strike 2,November 2022,"621,006.0","+12,656.5","1,129,095"
730,Counter-Strike 2,September 2022,"618,776.0","-22,668.7","1,100,366"
730,Counter-Strike 2,July 2022,"594,453.1","+22,230.6","928,329"
730,Counter-Strike 2,May 2022,"564,961.7","-4,021.5","923,996"
730,Counter-Strike 2,March 2022,"581,489.7","-53,148.7","987,993"
730,Counter-Strike 2,January 2022,"602,376.3","+55,762.1","991,625"
730,Counter-Strike 2,November 2021,"548,161.7","+35,725.8","935,593"
730,Counter-Strike 2,September 2021,"512,350.9",+269.0,"942,519"
730,Counter-Strike 2,July 2021,"506,067.4","-43,279.7","763,523"
730,Counter-Strike 2,May 2021,"659,888.9","-63,457.6","1,087,197"
730,Counter-Strike 2,March 2021,"740,927.8",-85.4,"1,198,581"
730,Counter-Strike 2,January 2021,"743,209.7","+25,405.9","1,124,553"
730,Counter-Strike 2,November 2020,"668,754.6","+55,087.9","1,037,464"
730,Counter-Strike 2,September 2020,"606,850.3","-33,107.3","977,769"
730,Counter-Strike 2,July 2020,"625,900.8","-45,746.7","857,560"
730,Counter-Strike 2,May 2020,"768,795.3","-88,809.0","1,193,359"
730,Counter-Strike 2,March 2020,"671,033.3","+127,054.1","1,145,972"
730,Counter-Strike 2,January 2020,"501,196.0","+44,494.4","817,229"
730,Counter-Strike 2,November 2019,"426,080.8","+17,085.5","758,412"
730,Counter-Strike 2,September 2019,"410,925.6","-4,171.7","720,052"
730,Counter-Strike 2,July 2019,"393,782.8","+4,406.1","578,933"
730,Counter-Strike 2,May 2019,"364,417.3","+12,427.4","588,453"
730,Counter-Strike 2,March 2019,"390,240.2","+18,881.2","680,071"
730,Counter-Strike 2,January 2019,"401,366.9","+5,857.6","684,511"
730,Counter-Strike 2,November 2018,"310,085.4","-15,822.4","546,031"
730,Counter-Strike 2,September 2018,"333,164.0","+49,632.7","583,029"
730,Counter-Strike 2,July 2018,"273,307.3","+6,445.0","426,008"
730,Counter-Strike 2,May 2018,"262,170.9","-26,905.8","454,481"
730,Counter-Strike 2,March 2018,"354,270.3","-28,186.8","672,502"
730,Counter-Strike 2,January 2018,"382,030.5","+41,153.7","715,850"
730,Counter-Strike 2,November 2017,"321,131.4","-20,729.9","601,881"
730,Counter-Strike 2,September 2017,"354,402.1","-20,023.6","665,371"
730,Counter-Strike 2,July 2017,"377,589.0","+3,201.0","624,785"
730,Counter-Strike 2,May 2017,"371,829.3","-20,369.8","692,966"
730,Counter-Strike 2,March 2017,"386,908.7","-15,477.0","742,356"
730,Counter-Strike 2,January 2017,"393,109.5","+50,913.8","814,616"
730,Counter-Strike 2,November 2016,"329,045.3","-4,031.2","627,124"
730,Counter-Strike 2,September 2016,"322,525.9","-24,703.4","638,360"
730,Counter-Strike 2,July 2016,"353,777.6","+19,466.5","636,056"
730,Counter-Strike 2,May 2016,"338,738.4","-37,057.5","668,612"
730,Counter-Strike 2,March 2016,"379,427.0","+3,141.9","737,599"
730,Counter-Strike 2,January 2016,"365,371.1","-12,076.0","667,432"
730,Counter-Strike 2,November 2015,"360,925.9","-1,840.2","786,707"
730,Counter-Strike 2,September 2015,"355,905.3","-1,629.9","725,939"
730,Counter-Strike 2,July 2015,"329,532.4","-14,623.6","541,181"
730,Counter-Strike 2,May 2015,"317,286.3","+25,537.5","677,701"
730,Counter-Strike 2,March 2015,"267,996.3","+28,061.7","595,439"
730,Counter-Strike 2,January 2015,"234,070.7","+50,481.2","443,188"
730,Counter-Strike 2,November 2014,"147,329.1","+13,791.4","348,018"
730,Counter-Strike 2,September 2014,"131,034.7","-2,151.1","242,494"
730,Counter-Strike 2,July 2014,"106,138.0","+21,974.4","193,613"
730,Counter-Strike 2,May 2014,"84,925.0","+6,044.5","170,137"
730,Counter-Strike 2,March 2014,"70,143.3","+10,352.0","164,495"
730,Counter-Strike 2,January 2014,"55,627.3","+8,839.1","102,084"
730,Counter-Strike 2,November 2013,"29,890.5","+1,988.4","92,279"
730,Counter-Strike 2,September 2013,"27,678.9","+1,717.1","52,052"
730,Counter-Strike 2,July 2013,"20,492.5","+2,372.7","42,149"
730,Counter-Strike 2,May 2013,"18,710.3","+2,704.3","53,379"
730,Counter-Strike 2,March 2013,"15,959.9","-1,412.8","32,166"
730,Counter-Strike 2,January 2013,"16,164.2","+2,084.8","31,359"
730,Counter-Strike 2,November 2012,"14,134.1","+3,394.6","50,533"
730,Counter-Strike 2,September 2012,"16,000.8",+525.4,"36,057"
730,Counter-Strike 2,July 2012,932.6,,"1,642"
2357570,Overwatch® 2,Last 30 Days,"24,778.0",+688.1,"40,105"
2357570,Overwatch® 2,January 2025,"19,508.8","-5,783.1","36,182"
2357570,Overwatch® 2,November 2024,"32,257.3","-2,082.3","56,607"
2357570,Overwatch® 2,September 2024,"35,406.0",+773.6,"59,499"
2357570,Overwatch® 2,July 2024,"29,393.6","+1,198.9","51,648"
2357570,Overwatch® 2,May 2024,"28,625.9","-1,087.0","51,505"
2357570,Overwatch® 2,March 2024,"26,580.3","+1,903.2","45,666"
2357570,Overwatch® 2,January 2024,"20,152.5",-590.1,"35,307"
2357570,Overwatch® 2,November 2023,"20,736.4","+1,435.0","38,886"
2357570,Overwatch® 2,September 2023,"17,863.4","-10,463.8","33,414"
1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,Last 30 Days,738.7,-75.3,"2,070"
1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,January 2025,791.4,-90.6,"2,085"
1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,November 2024,893.0,-147.2,"2,858"
1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,September 2024,906.3,-13.5,"3,135"
1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,July 2024,947.6,-425.8,"2,437"
1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,May 2024,"1,072.6",+11.3,"3,908"
1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,March 2024,"1,173.1",-130.7,"3,304"
1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,January 2024,"1,179.1",+37.1,"3,883"
1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,November 2023,"1,209.0",-448.4,"3,468"
1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,September 2023,"1,446.8",-424.8,"4,101"
1367080,MOBILE SUIT GUNDAM BATTLE OPERATION 2,July 2023,"3,222.0","-2,460.9","8,189"
2537590,Microsoft Flight Simulator 2024,Last 30 Days,"2,366.0",-23.7,"4,421"
2537590,Microsoft Flight Simulator 2024,January 2025,"3,022.7",-856.7,"5,785"
2537590,Microsoft Flight Simulator 2024,November 2024,"6,065.5",,"10,600"
